emotion,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
anger,-345.0840149,25.85081482,-91.51044464,39.91116714,-63.51660156,13.89306164,-34.56518173,-3.089169502,-28.20150757,-15.82499409,-0.119755387,-20.09398079,0.703679025,-17.80946732,7.698364258,-14.47086811,-3.8952353,-6.521425724,-6.665247917,-5.919699192,0.024059549,0.26851939,2.70566988,5457.499529,3387.760142,1781.196439,0.395085335,0.308768034,0.309555709,0.421956658,0.478334039,0.515137255,0.511818588,0.448820263,0.411351115,0.383561254,0.364152282,0.41660282,750.7524113,0.347726583,-0.133130088,-0.099545546,0.031002233,-0.046847422,0.028632089,-0.02318191,0.008967021,0.003966284,0.006741049,-0.017564213,0.014136015,0.010605806
anger,-345.6607056,22.51000214,-80.43791199,53.24749756,-35.26893997,7.350420952,-29.41701889,2.545651436,-27.46852875,-15.77089024,-1.634352088,-17.8097496,2.240969896,-19.717556,7.401320934,-8.331772804,-2.791937351,-4.712742805,-4.568827152,-0.768953562,0.027191419,0.265761719,2.601754189,5191.569141,3275.606963,1689.709455,0.282879531,0.3316167,0.392121106,0.553875208,0.607507885,0.544038057,0.510579348,0.491143703,0.449219048,0.401014268,0.347023666,0.325487882,491.3867386,0.353143752,-0.149081603,-0.080322511,0.068599857,-0.084478177,0.007926407,0.000948531,0.000193274,0.005270433,0.019789655,-0.024955969,0.008096648,0.005704301
anger,-364.5630798,19.66843414,-88.12474823,49.6968956,-49.05849075,8.997857094,-38.5048027,0.909578383,-27.73077583,-20.78944969,-1.664571404,-17.4043293,2.774379969,-20.17441177,7.8561306,-10.89814281,-8.091799736,-7.029759407,-3.550869465,-5.489708424,0.025887134,0.272601188,2.490332842,5432.094103,3387.918874,1757.187692,0.40258655,0.402048081,0.393571049,0.457460314,0.577014983,0.532247603,0.471141487,0.490736008,0.391559273,0.399167895,0.348659486,0.406538486,609.4927509,0.365956068,-0.149809211,-0.095817417,0.055401802,-0.070792004,0.008560261,-0.004942913,0.020824529,-0.008888833,0.011573041,-0.014150205,0.011703997,0.010824971
anger,-338.101532,10.2268858,-93.05612183,46.09505463,-53.96914673,11.9011364,-40.77290344,2.262242317,-23.86665535,-20.16761208,-3.733807087,-16.4118557,2.025741577,-21.16338921,9.256817818,-10.04335308,-7.484485626,-10.32384109,-3.385267496,-6.786828041,0.033416852,0.279927955,2.614351034,5587.256781,3478.631952,1771.303007,0.376752734,0.430127382,0.392044544,0.447132915,0.464191943,0.398884386,0.379360706,0.391415268,0.383888185,0.367358804,0.348506242,0.327747911,702.8595139,0.435853869,-0.194944069,-0.112529777,0.071124189,-0.080709301,0.021870039,-0.00823172,0.022255303,-0.012781795,0.013824863,-0.00985826,0.010888957,0.009987878
anger,-403.5087891,3.377755642,-106.1057434,44.68573761,-69.07658386,22.51896667,-43.56627274,-4.425352097,-14.19186115,-13.62465191,-2.044895172,-14.10141659,3.687118053,-17.0441227,3.841108561,-21.68178368,-0.275632977,-5.322598934,-1.405835629,11.04306602,0.031267785,0.293429129,2.881129742,5680.612793,3743.353753,1738.697122,0.530831814,0.491613001,0.412833989,0.358077943,0.43353352,0.469228417,0.439096957,0.406830519,0.420691907,0.415441692,0.397874355,0.475016028,931.1092594,0.3962363,-0.220417857,-0.078102767,0.072012872,-0.083883777,0.066206291,-0.046443444,0.024364743,0.007278307,-0.009056122,0.017776219,0.001641726,-0.008544073
anger,-315.2081299,-2.193753481,-118.2619095,38.27216339,-70.6006546,18.07589722,-41.05991745,1.115695953,-17.77469826,-15.96350098,-5.047469616,-19.45931625,3.39439702,-14.4005146,12.71503925,-6.223551273,17.70673752,9.372095108,1.512783766,2.590228319,0.063095436,0.300894959,2.892439127,5572.380003,3627.02975,1712.763402,0.41391474,0.424142271,0.341236651,0.363200456,0.434139609,0.447045356,0.38429004,0.379273564,0.426126152,0.481580287,0.47369954,0.379742712,845.3725685,0.635669231,-0.358310431,-0.183353111,0.168963447,-0.100780912,0.060654122,-0.035846706,0.020828972,0.016704911,0.007724203,-0.017900988,-0.000686532,-0.006232864
anger,-419.1289978,6.187783718,-92.82507324,38.65158081,-54.36425781,15.16262054,-35.51948929,-1.72277081,-17.12445641,-18.56765556,-5.931819439,-11.12471104,-2.574246883,-18.41987801,8.600274086,-15.53159809,5.241497993,6.109226704,3.621726036,6.289540768,0.025524221,0.282714844,2.862735748,5578.56174,3541.857602,1804.584112,0.50159961,0.499970704,0.420221031,0.472567797,0.562236428,0.508091748,0.483604044,0.444687396,0.370322227,0.346551239,0.363099873,0.404242009,949.6734934,0.308202267,-0.158925563,-0.076083742,0.067984156,-0.067685753,0.034529701,-0.01499339,0.003116792,0.011421732,0.010446019,-0.001426226,-0.009217381,-0.00145297
anger,-339.6883545,12.39959049,-111.6031494,26.64761353,-68.04624176,20.43545723,-43.07171631,3.305994749,-16.74912834,-20.09355927,-3.59034729,-21.3418541,-1.218647122,-14.69885921,9.723524094,-15.19375706,7.668593407,7.123475552,2.034422636,7.576413631,0.041841347,0.271509415,2.548255444,5738.322566,3496.675295,1868.929533,0.381571382,0.369496018,0.413784951,0.406282216,0.474312037,0.489864558,0.4782556,0.498643667,0.555091202,0.437825859,0.362011015,0.370716453,670.183117,0.499989986,-0.245394111,-0.175464422,0.101078697,-0.023678571,0.030758135,-0.05915533,0.040107366,0.006048188,0.013923969,-0.0084022,-0.012425165,0.002636478
anger,-314.5797424,12.92837811,-104.8960114,44.51513672,-76.70798492,27.52912331,-51.21934509,0.231943533,-17.40300751,-13.39551067,-6.400380611,-16.36273193,2.806315899,-19.7082634,12.46358204,-22.96034622,4.562208176,0.459228694,2.541414499,5.415495396,0.043454692,0.285682979,2.925225019,5774.713375,3677.722393,1832.564739,0.385103971,0.426889569,0.436126322,0.414848566,0.45886907,0.45911026,0.368051589,0.465286344,0.520690858,0.454871625,0.355406344,0.410480917,855.7848049,0.521351516,-0.249951169,-0.10357213,0.027447931,-0.073287062,0.076891042,-0.060031656,0.050924446,-0.007973218,0.003480224,0.011806034,0.002489164,-0.015163645
anger,-390.7931213,0.370272279,-87.80981445,40.47865677,-68.24436188,22.13140297,-38.96565247,2.289776325,-23.24038696,-18.39480782,-8.145853996,-21.18831825,-1.109357476,-15.18903637,18.1287365,-8.677937508,15.14796925,9.629554749,-1.879203796,0.156165913,0.031587444,0.291966756,2.695468903,5940.36026,3779.894153,1900.217132,0.39570573,0.373063833,0.321733803,0.363272816,0.399445534,0.310042739,0.347409636,0.377142817,0.430884033,0.501710713,0.405958444,0.410017252,888.3049094,0.393936187,-0.205867484,-0.073885441,0.045117222,-0.060527585,0.050720003,-0.045090381,0.027083652,0.012130025,0.009389578,-0.009854808,-0.0049396,-0.016212659
anger,-375.605072,3.161249399,-81.10579681,52.00020218,-55.76991653,22.32712364,-42.45286942,9.602089882,-16.9979248,-18.32922745,-5.714138508,-13.54693317,3.148243666,-12.3558321,12.53670979,-18.03504753,6.252882481,-5.172967911,-3.661878109,2.945325613,0.032660548,0.28059782,2.752136707,5667.97575,3636.532027,1775.147574,0.445738405,0.472312033,0.451259643,0.455757469,0.464547843,0.425567925,0.402289569,0.391879797,0.382135689,0.362271547,0.335950345,0.397413254,909.7853969,0.395591229,-0.208318651,-0.037570909,0.042470731,-0.098790511,0.048401833,-0.025048565,0.031876925,-0.017705979,0.019067198,0.002403456,-0.009684496,0.002637077
anger,-361.8500977,23.06626129,-92.54672241,36.34472656,-68.59831238,23.74397469,-41.44128036,7.204657555,-17.43418312,-13.44082642,-4.074914932,-11.68421078,5.793608665,-16.95030022,13.40841389,-19.31671524,4.271113873,-2.485007286,-2.301743269,4.700377941,0.030348295,0.284598664,2.561945915,5778.886561,3677.30825,1849.395783,0.490165502,0.479442477,0.416704386,0.396406591,0.428504646,0.461041212,0.435471177,0.446979105,0.446559578,0.411528021,0.371572524,0.450802207,984.4377023,0.39685452,-0.176300034,-0.081203841,0.027797066,-0.04863885,0.061758939,-0.038383044,0.024229715,-0.002841851,0.0119945,0.01052585,-0.005657545,-0.007690337
anger,-429.789856,27.81027031,-80.95639038,32.24450302,-57.25926208,22.44947052,-35.85414124,3.01335454,-17.47701836,-16.44799995,-5.379468918,-15.22408772,0.226857275,-14.14006996,10.04848862,-20.6858902,3.581036329,-2.130922556,-5.595693588,3.420636654,0.01338306,0.248180043,2.663774252,5623.652926,3401.521729,1898.694447,0.378147483,0.430188954,0.450932622,0.385252863,0.430204034,0.394434333,0.386910915,0.416479081,0.415671736,0.435211211,0.395438164,0.379320532,702.4436378,0.222754836,-0.081326194,-0.066929191,0.017405935,-0.015968546,0.010915735,-0.02628951,0.011096134,0.007060139,0.008897631,-0.003496482,0.004534212,-0.001415582
anger,-370.1243591,16.45967293,-80.13394928,47.84267426,-56.18202591,13.83756447,-40.41528702,2.30175519,-15.97434425,-18.03492165,-5.39000845,-14.16656971,1.606938839,-12.58299446,10.63613415,-17.39498711,6.836502075,0.46326223,-1.609916449,6.229228973,0.036644444,0.252626739,2.741492987,5645.157105,3468.175855,1870.370235,0.426014155,0.447189808,0.421532005,0.4268547,0.402409375,0.344232231,0.351686031,0.361255854,0.401890218,0.371011794,0.342573225,0.361618668,680.8058738,0.422068655,-0.189588219,-0.087944768,0.046794847,-0.091644786,0.050233122,-0.023062132,0.019540694,0.001126763,0.012596459,0.005618309,-0.00518654,-0.003260774
anger,-388.2886658,19.60714531,-82.84967804,50.80732727,-51.84169388,17.11070061,-39.29672623,4.043423653,-17.26259422,-18.49601936,-5.005640984,-14.33585167,0.772964954,-11.1888876,11.06090641,-17.7742672,5.00034523,-7.091811657,-7.875937462,2.323719263,0.035237253,0.256938374,2.756176233,5574.087973,3412.586742,1812.181538,0.467860878,0.506444037,0.450882643,0.382976621,0.351663113,0.356626481,0.380000174,0.392321408,0.412052304,0.396278352,0.342650145,0.387292594,840.0601766,0.389475703,-0.193725288,-0.074597828,0.07075198,-0.090572737,0.04078028,-0.026174288,0.013764143,0.003437484,0.011419026,0.00889297,-0.011405196,0.008388607
anger,-397.4490356,10.60906887,-76.93019104,52.43099976,-54.27696991,12.79461288,-36.07437134,3.433530331,-21.39872742,-18.69216728,-5.725138664,-15.1321106,-1.326546431,-12.86101913,11.29898453,-18.79406166,5.398784637,-1.1877352,-1.977625847,5.579174995,0.028757161,0.271157657,2.688223124,5719.75708,3567.13983,1844.773698,0.33363694,0.422916949,0.37785387,0.394971073,0.472638637,0.511171103,0.422839165,0.371703565,0.401133001,0.398115993,0.315758616,0.302700758,758.7903865,0.369724095,-0.167154089,-0.073473752,0.048882902,-0.085165277,0.034644559,-0.02045428,0.012138716,0.010993382,0.01700641,-0.003426919,-0.002889139,-0.009699711
anger,-395.4851685,20.96142387,-119.3244324,41.88155365,-54.35784912,12.99495602,-31.43645096,-17.22048378,-13.32911587,-9.4668293,-4.391504765,-9.600865364,0.680332005,-10.01773262,-3.00927496,-18.93069839,2.25225234,-13.33460426,0.612938643,1.603998423,0.032640561,0.262919658,2.981404066,5050.554595,3283.949584,1570.352104,0.382474989,0.369078904,0.405594498,0.431240171,0.3745597,0.329531103,0.404167861,0.52827096,0.602485299,0.48290959,0.35416609,0.368786067,1026.304758,0.372936815,-0.197395816,-0.116681598,0.108709313,-0.054083548,0.016846174,-0.032040291,0.025465857,0.010973251,-0.021542288,0.018903945,0.007675359,-0.010880028
anger,-400.4709778,18.48523521,-90.43318939,47.37217712,-43.0781517,2.36692524,-28.6474781,-15.58228588,-22.31665611,-10.29213333,-7.784277916,-9.262897491,-1.174377441,-10.45636368,2.980513573,-21.64844513,1.625002742,-14.21991634,-6.850675106,0.408750057,0.022339327,0.265197754,2.492734671,5116.976929,3350.148199,1650.978521,0.356631458,0.421801597,0.441315114,0.361064881,0.356099933,0.389507383,0.468957782,0.525705159,0.588801444,0.448123336,0.308110595,0.372328192,707.6810997,0.299123794,-0.140336961,-0.074469164,0.070863716,-0.087686978,0.024349824,0.007679843,-0.000810508,0.004630442,-0.010167782,0.003265046,0.015337304,0.006984274
anger,-403.4916992,19.45310402,-104.7312012,38.97598648,-40.69226837,11.69994831,-27.70719528,-11.96259785,-13.70825768,-9.981715202,-3.357775211,-10.38210297,-0.078048229,-10.31987286,-3.287276506,-19.17905045,1.379715919,-11.71148682,-2.403022051,2.175916672,0.021146696,0.266809082,2.40292573,5223.416748,3338.704214,1687.737804,0.476584196,0.416909993,0.374654144,0.371228099,0.341278195,0.337182999,0.370023996,0.429607242,0.513669789,0.489761174,0.473541349,0.530946732,949.7109935,0.287602395,-0.132811978,-0.105299622,0.083342858,-0.025426514,-0.01144962,-0.024082234,0.022643629,0.011908405,-0.013938927,0.007563069,0.012008951,-0.005364236
anger,-352.0786743,13.47698593,-109.6323318,45.70592117,-67.34962463,11.40186691,-34.1029892,-14.41886902,-18.96079636,-4.345014572,-6.403439045,-14.96593475,4.767303467,-11.27311611,1.395279288,-17.84785843,8.099098206,-8.575161934,5.836522102,8.047199249,0.035218302,0.288092581,3.141490221,5230.517578,3426.260575,1636.078802,0.3675102,0.394480735,0.390082538,0.357455373,0.307560056,0.340219498,0.410084665,0.503430009,0.622816205,0.578362942,0.38663286,0.362985998,865.4437445,0.416266441,-0.216195077,-0.08686088,0.070221536,-0.093868345,0.060346339,-0.024211766,0.014441782,0.008825787,-0.006619746,0.008349353,0.011446863,-0.014144482
anger,-375.054718,0.603080332,-104.491806,41.44416046,-60.6257782,5.912647247,-31.37151527,-18.45149422,-11.7521286,-4.698242664,-9.243918419,-9.478517532,0.323147386,-13.1476202,-1.711002946,-16.74429893,11.44556904,-3.999533415,9.686727524,10.60039711,0.029308807,0.295045714,3.225431919,5243.569017,3503.423235,1626.1286,0.446303159,0.489352286,0.472353905,0.41442135,0.313505411,0.289946556,0.353756011,0.457434624,0.558940291,0.574898064,0.439464271,0.381963551,825.9094503,0.361325175,-0.193719253,-0.087362446,0.072745621,-0.07278721,0.05131083,-0.025645431,0.016842527,0.007402134,-0.014953919,0.019943766,0.000817713,-0.016413881
anger,-357.0735474,-3.572318077,-117.0094681,49.33585358,-66.00071716,5.004385471,-31.77495575,-18.01231575,-23.7440052,-5.565785885,-11.67935944,-11.96857262,1.52065897,-10.98539162,9.104956627,-12.01956367,19.07855988,-4.040440559,7.157345772,7.758361816,0.049908839,0.310654751,2.862649679,5193.758517,3579.265048,1595.377114,0.373289645,0.305921733,0.327448726,0.311454982,0.292277128,0.303336024,0.33397302,0.440658361,0.567533433,0.516338408,0.449142069,0.406279355,795.3902468,0.518580079,-0.303192735,-0.129737183,0.153971419,-0.134509906,0.077121601,-0.020556351,-0.00222867,0.041288082,-0.034628224,0.011584795,0.00986798,-0.029018583
anger,-370.3826904,18.57567596,-92.81154633,47.89354324,-46.26816559,13.93862343,-31.53861237,-11.74838543,-24.71844292,-10.36274052,-10.99575329,-10.46709347,-1.861920834,-11.84614182,2.30919981,-23.95730209,7.303120136,-16.78809357,-3.045222521,-0.784665763,0.030365653,0.281186523,2.537011623,5297.383301,3413.232288,1757.03964,0.396654218,0.398451775,0.415795296,0.356074929,0.326148123,0.329780579,0.349260926,0.482522935,0.572638988,0.507406294,0.397095174,0.304654956,673.0334134,0.413617671,-0.155959189,-0.104636125,0.048461623,-0.071526811,0.00842699,-0.030306218,0.025580274,0.013763966,-0.006954988,0.001959502,0.023956817,-0.00403474
anger,-344.4408264,16.23116875,-105.2760315,64.8830719,-61.97215652,3.290463924,-42.45166779,-14.11899853,-20.0439167,-9.662959099,-18.24550629,-11.76160049,1.292699337,-18.41600418,-0.121147394,-24.35064125,11.68149757,-14.52153778,1.593132973,6.858671665,0.035960622,0.277559014,2.832766056,5191.354272,3486.852833,1638.432044,0.526255369,0.510240734,0.429871023,0.339085042,0.302301228,0.32297495,0.384483159,0.54434371,0.521247149,0.359084338,0.323078513,0.417505533,621.9103942,0.454118818,-0.212671801,-0.09744186,0.078761876,-0.136872083,0.049739704,0.011105675,0.00981876,0.002785994,-0.011921879,0.022217588,0.010210751,-0.022173431
anger,-297.5854492,48.3294487,-98.19774628,55.73484421,-62.26116943,30.35151863,-35.74443054,-1.08468914,-29.49638367,-0.107616648,-6.311811447,-19.35894966,7.725048065,-16.82831764,9.549215317,-24.01063919,7.478144646,-13.61345387,-2.919769526,0.921707869,0.033199493,0.275527178,2.398243189,5360.855154,3434.51649,1783.077525,0.279801875,0.271065742,0.279333889,0.26402542,0.250356793,0.337571681,0.425655127,0.657927632,0.687277913,0.559239864,0.441942096,0.343909472,905.4450272,0.473665237,-0.159351662,-0.104583465,0.042669393,-0.06954819,-0.000278714,-0.046122614,0.019507207,0.006691996,-0.00213065,-0.01579209,0.042700164,-0.004291382
anger,-374.1472473,29.68802643,-100.9242859,41.14830399,-56.65886688,10.04650116,-23.18849564,-13.8083725,-22.55369949,-5.728161335,-6.363895893,-14.43053436,2.953249693,-11.24239635,2.408013582,-20.49452782,2.870239496,-8.697568893,0.525087297,6.160486221,0.023544934,0.271916482,2.371375322,5055.348192,3291.461735,1660.54242,0.327302188,0.354420394,0.353471309,0.275332332,0.287462056,0.372210234,0.409811676,0.571029365,0.666470706,0.438781202,0.361329973,0.341209859,772.6467027,0.343747348,-0.130318001,-0.129361689,0.062595762,-0.03540612,0.013101104,-0.022724442,0.002450946,0.021526881,-0.011246201,-0.00053571,0.020954393,-0.007241621
anger,-353.4625854,13.00821877,-111.5947495,38.14401245,-63.18022537,13.16936779,-27.34757614,-18.52381325,-17.20570946,-8.786966324,-9.96354866,-10.24569798,-3.44903636,-14.09340096,-0.647274792,-21.42821312,4.741936684,-13.89007568,-0.499194324,0.749013722,0.036788855,0.273867798,2.486526489,5144.282227,3365.549518,1656.141485,0.3684811,0.498788297,0.502215743,0.395019561,0.332959592,0.335000098,0.31807059,0.338883787,0.465338856,0.479205281,0.384410739,0.357445717,676.6646927,0.452988207,-0.205232814,-0.159402192,0.099601328,-0.048476931,0.029698968,-0.056855079,0.024902964,0.033467833,-0.02427223,0.017315449,0.009717278,-0.004990134
anger,-342.2272339,23.0265274,-102.1652374,62.31386185,-54.73945236,2.536497116,-36.4717865,-19.05426407,-20.35711098,-9.009402275,-12.2713356,-5.876717567,0.288987011,-13.67034245,2.606585503,-23.14737892,6.502989292,-17.26211357,-3.799581289,-1.489855647,0.043524243,0.2857612,2.870114326,5101.558827,3372.696784,1629.140951,0.467666417,0.486410022,0.41607821,0.322955161,0.270862758,0.296675473,0.277228713,0.344583094,0.48798424,0.450059921,0.460738212,0.435852379,697.4468594,0.492303669,-0.218580633,-0.113324791,0.097137913,-0.155753911,0.051359218,0.004259331,0.012615593,0.007237285,-0.036534451,0.032519467,0.012413061,0.001008345
anger,-346.1610107,13.07411289,-103.7812881,56.86893845,-59.86909866,4.43517065,-32.10076523,-14.95023823,-23.09867859,-8.090725899,-11.3873415,-11.12068939,2.729272842,-14.21208572,0.2978293,-21.11025238,10.24504375,-9.790581703,5.476593018,7.451814175,0.041034218,0.275146484,2.743382215,5169.426727,3388.579907,1679.709916,0.452275962,0.41918838,0.36938253,0.405237705,0.321252525,0.291420609,0.288836867,0.398178101,0.612700403,0.54345715,0.407959104,0.333469599,762.4384793,0.470382154,-0.228674233,-0.116016656,0.107808761,-0.131937757,0.050486531,-0.00888243,0.007474781,0.026560782,-0.020299761,0.017599778,0.010829165,-0.024419522
anger,-326.6603699,30.80905151,-123.4948807,46.21733093,-65.55436707,37.81532669,-32.63211823,10.52724361,-21.78454018,-5.315738201,-6.338840485,-11.47532749,10.91177082,-20.23038483,15.69762516,-15.38871956,7.890016079,-13.23692417,-1.710679054,0.398938596,0.037166208,0.31189744,2.48478508,5378.032019,3523.508786,1666.61419,0.512963116,0.599737465,0.571584821,0.480395615,0.466044724,0.504253566,0.512580931,0.555065513,0.626698792,0.607280314,0.440101057,0.421457142,1147.811335,0.453565806,-0.246554211,-0.096189216,0.08584059,-0.031821053,0.028373443,-0.064681143,0.023840616,0.007583795,0.00460702,-0.016688546,0.02074053,-0.00906135
anger,-333.9726257,28.01423836,-102.2922821,52.53217316,-57.20292282,31.48330498,-27.53502655,16.83122444,-28.52832031,-8.491376877,-6.96694994,-8.868449211,10.4952383,-24.49995613,16.12866974,-16.6601944,6.460525036,-8.458280563,-1.62121129,-0.713952124,0.044744492,0.300625644,2.833182812,5521.01863,3595.48543,1719.010945,0.38894847,0.437480539,0.532240927,0.558207095,0.491669238,0.414487451,0.339258879,0.381606311,0.500553787,0.530756295,0.365709066,0.344065934,1088.634189,0.452670664,-0.255546451,-0.03649715,0.053208355,-0.066526361,0.042766105,-0.043708999,0.005745381,-0.004477785,0.040800091,-0.040974461,0.012416025,-0.010700949
