emotion,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
anger,-377.6416626,8.779198647,-32.68555832,4.957717896,-27.38521194,3.758823633,-35.62075424,-14.32362652,-32.27327347,-0.715907574,-10.14889336,6.323337078,-20.50769997,10.19832039,-8.139216423,-7.657344818,-10.22456169,8.161868095,-15.36392212,11.14072895,0.014504703,0.323788292,2.507967234,7196.764815,4130.94163,2577.428804,0.416759282,0.464512229,0.484978467,0.413499951,0.394495517,0.447054207,0.48759982,0.419666946,0.294839144,0.322473288,0.404146492,0.390271753,631.5783668,0.287197649,-0.104968891,-0.046133474,-0.037646733,-0.022769941,0.01525938,-0.00580346,0.034646299,-0.005038856,-0.012068521,-0.009700065,0.018499879,0.011465633
anger,-338.5749512,26.86928368,-54.0374527,-9.288085938,-27.33340645,3.419549704,-23.99123955,-22.79204941,-41.40243912,7.560297489,-15.02594948,-1.878684521,-25.45336151,17.0043869,-14.74175739,-21.9548111,-1.489974141,2.239901543,-16.81409073,13.71304226,0.018829126,0.244929387,2.645295143,6317.510517,3478.954312,2436.944863,0.281504482,0.37208879,0.427219331,0.315623939,0.297768325,0.302414149,0.401999086,0.442841887,0.355838209,0.359984517,0.356323481,0.269899666,656.3808589,0.332160294,-0.111001797,-0.102154389,0.007644282,-0.007211595,-0.01585241,-0.025783069,0.034018632,0.019092657,-0.020122744,0.003987669,0.021285368,0.002081004
anger,-372.5591125,-13.4273138,-55.72074127,-14.50925827,-24.2966423,-10.48478889,-27.63684654,4.143641472,-17.95862961,0.930822313,-25.92832565,-7.65900898,-35.59797668,11.30829906,-6.460404396,7.744092941,9.973981857,24.47737312,-1.569764495,12.77047539,0.019933879,0.286890274,2.733589649,7085.390062,4001.227924,2518.876608,0.330848068,0.255385756,0.291186333,0.259572417,0.260448366,0.338881314,0.343734652,0.438743263,0.330048084,0.415713131,0.511426508,0.448779523,581.3048407,0.335260123,-0.144663706,-0.08382383,-0.008297917,0.010093949,-0.001141891,0.014213061,-0.008383374,0.006490453,0.017681304,0.003447846,-0.011904191,-0.025355361
anger,-356.690094,-55.14660645,-47.44625092,12.95524693,-18.34261131,-14.82039165,-14.10779953,3.551300764,-25.41437531,-4.164708138,-32.93218231,11.02186394,-33.31880951,10.24863434,-1.488015175,1.455317855,-1.903815389,13.80585194,-10.07306004,14.73727894,0.023278769,0.40786774,2.164329052,8095.396839,4913.217036,2565.752133,0.545589924,0.60133636,0.521770656,0.455951303,0.436541587,0.474820018,0.411988735,0.376187205,0.307432353,0.34179911,0.45862937,0.470273525,810.0855973,0.383675605,-0.237187445,-0.002746674,0.003522183,-0.038672902,-0.010680931,0.025481824,-0.003237341,0.0219543,0.009060979,-0.007488846,-0.009279217,-0.013946044
anger,-312.1850281,-24.53230476,-60.7919426,-5.699738026,-36.77846527,9.223485947,-29.58671188,-2.494128704,-29.23967171,1.388811111,-15.73422241,-0.914895713,-20.95219231,6.993525505,-14.38978004,3.836098909,-17.05863571,0.535294414,-11.81414032,5.281491756,0.022199443,0.306389086,2.123983145,7031.025835,4198.631566,2498.790472,0.336578906,0.298499525,0.292062908,0.308328927,0.358558834,0.311728686,0.290234774,0.487876356,0.366905898,0.253363341,0.298665255,0.319688052,481.4442291,0.406581163,-0.193750113,-0.10219986,0.023160789,0.015358889,-0.000900629,-0.048597649,0.03191198,0.01273738,-0.009553332,-0.002429663,0.02435383,0.001087509
anger,-283.0614319,-37.92583847,-61.56608963,7.991755486,-37.99868393,-1.873325109,-28.20130539,11.94884205,-46.55789185,6.309636593,-30.88449478,2.63598752,-24.59160423,-2.765326262,-27.66364288,8.047074318,-21.60985374,-0.411892146,-16.68976784,7.873187542,0.029958155,0.362346145,2.669325113,7462.473743,4530.578773,2446.621085,0.348083138,0.367780328,0.385071903,0.409570396,0.432701081,0.442699224,0.394931972,0.422632039,0.544883609,0.541864038,0.468705922,0.425725192,635.6431739,0.481988877,-0.278030038,-0.042176303,0.032642625,-0.039181255,0.00234289,0.000773611,-0.014513583,0.022104699,0.035752054,-0.028547365,0.037431374,-0.022739284
anger,-484.6992188,19.95829964,-8.982517242,48.70994949,-7.48432827,-0.346082449,-13.69235611,7.489962101,-27.54385185,-3.168907642,-28.06152916,-2.259913206,-26.12018394,-5.118741035,-11.75681686,-7.340641975,-24.36805153,-1.179937482,-18.00750732,-1.550097585,0.005729563,0.165758964,2.091032743,6286.591046,3364.699027,2501.249949,0.284633189,0.289580613,0.379275948,0.340059459,0.334929824,0.258911878,0.278172821,0.366162956,0.439749688,0.450824738,0.309096664,0.270882577,335.8015035,0.146925732,0.00413925,0.007584272,-0.016404608,-0.052642435,-0.03102983,-0.017501947,-0.007857949,0.004908295,0.012869278,0.013036035,0.013003802,0.008746858
anger,-326.7522583,-2.60131669,-32.63549042,-3.568037748,-40.77139664,0.268776,-43.74384689,8.879361153,-36.17139435,-5.750939369,-19.19864655,0.994997263,-12.73070335,8.818294525,-15.55429268,6.979988098,-17.10071564,0.011995013,-11.73214626,-6.643130302,0.018812479,0.297062098,2.526441097,7144.092938,4195.042976,2551.401676,0.545786083,0.365838885,0.258393914,0.291955203,0.361016065,0.334669739,0.266973436,0.308057547,0.350175112,0.276982099,0.358606219,0.469545662,589.2093374,0.351327866,-0.140409142,-0.04978117,-0.05992252,-0.003447368,0.02196534,-0.008705679,0.026659537,-0.023426875,0.01637562,-0.018097883,0.010070018,0.011590721
anger,-308.8364868,-11.73989582,-23.07530403,10.48515701,-19.40650749,4.239382744,-34.20908356,12.01135254,-27.43205643,1.182379127,-21.3926487,-3.241852283,-19.34898567,-0.223629788,-14.19950199,-4.330952168,-14.93813038,3.344782829,-4.701406479,18.13362122,0.019855563,0.390925481,2.686613321,7872.042142,4766.068535,2686.925083,0.412317425,0.410297185,0.430048287,0.356714815,0.342903733,0.501227677,0.587626815,0.494638503,0.482994616,0.42073372,0.441255242,0.430243284,540.2130873,0.374257833,-0.163247153,-0.000169392,-0.055530645,-0.010783475,-0.022741886,-0.00785571,0.00580193,-0.006164166,0.032856192,-0.003650689,0.015090143,-0.019419175
anger,-390.9972839,-1.795533419,-17.63921356,18.50025749,-27.81156349,12.48484516,-34.7696228,-4.268400669,-35.12099457,-13.63228893,-14.4229002,-1.620922565,-33.50346375,21.37664986,-6.454289436,0.209267154,-9.378168106,15.43767834,-12.10990238,10.35924149,0.012449915,0.258096018,2.723653316,7201.004127,4111.177128,2632.894762,0.286278725,0.327289462,0.429274172,0.371980965,0.328541428,0.288833857,0.292333961,0.330974072,0.210578635,0.249141097,0.307502657,0.295813292,397.3612825,0.268003225,-0.080632061,-0.019543024,-0.036138143,-0.056136601,-0.004043987,-0.009604394,0.032099955,0.01589397,0.004063143,0.002835825,-0.008545576,0.004373273
anger,-349.2058716,-6.082159996,-49.86721039,-17.11291504,-33.12045288,-7.057482243,-34.22306442,-11.75687408,-22.27280617,12.23833942,-27.56553268,-1.116160154,-15.82215595,0.768182456,-12.41101933,-12.59282398,-7.133815289,17.61109161,7.047050476,34.86872101,0.01960797,0.277148438,2.596888781,7002.119141,3956.292581,2535.043619,0.343924731,0.293260455,0.147151381,0.218707874,0.336513698,0.428350717,0.37815699,0.251350701,0.287497073,0.339063704,0.369915396,0.347918838,437.3192043,0.323664337,-0.122269318,-0.103024833,-0.014103067,0.024761021,-0.00212576,-0.003286238,0.015240427,-0.002032544,-0.004923578,0.018408945,0.009752241,-0.031641264
anger,-376.6787109,5.041504383,-74.73602295,45.58838272,-64.22432709,27.75937653,-23.49867439,-6.719987869,-20.40840149,0.896245718,-15.41607475,-23.36513901,-12.09106255,-1.80174911,-0.767458439,-20.41737366,0.939307988,-9.754560471,2.249498129,-16.09142303,0.025632421,0.3101531,2.524769783,5863.80379,3788.446107,1874.413011,0.289286464,0.220496342,0.23072575,0.227811232,0.309462816,0.384173244,0.432279199,0.411645293,0.478223652,0.643239439,0.570634305,0.416410059,434.6424537,0.376335651,-0.197916582,-0.042790443,0.020599611,-0.045496989,0.050377239,-0.070678599,0.019909896,0.001105618,0.012776515,0.010318376,0.018096916,-0.015641402
anger,-390.8327637,-19.71663857,-75.90897369,60.37261581,-73.27456665,5.07188797,-39.72103119,2.863576412,-29.23083687,-0.202961177,-11.76593018,-7.17647934,-15.5791378,-12.49181747,0.678815782,-14.62879372,10.76760101,-13.32807732,5.960494518,-5.008366585,0.028699348,0.343974669,2.687505722,6124.280759,4070.839881,1868.725311,0.340553284,0.321431547,0.348110706,0.355344087,0.395221233,0.467218131,0.452201575,0.369075567,0.374203503,0.454906583,0.43323648,0.318283111,588.8579135,0.391279072,-0.238242254,-0.016690457,0.027251355,-0.090148158,0.075277321,-0.026635358,0.006811453,-0.019909717,0.031634815,-0.001424368,0.009524529,-0.003766685
anger,-370.0637512,-9.319717407,-91.55408478,18.64953995,-77.19824982,13.12572193,-36.24373245,13.23598671,-41.72385025,8.498072624,-21.67767143,-17.56143379,-1.407807112,-18.30402565,15.12080956,-2.87967062,37.82108688,7.807883263,14.6895628,-1.335726142,0.023276128,0.329170461,2.49356389,6762.482626,3996.365355,2173.572148,0.187049523,0.258940667,0.32044521,0.269055396,0.241886169,0.276530266,0.298736721,0.391735792,0.482584774,0.50210768,0.512162387,0.25699392,522.8555632,0.379095137,-0.196143121,-0.081775837,-0.006876223,0.007156666,0.041797761,-0.020589899,-0.000247417,0.002061656,0.03027859,-0.033714194,0.024077896,-0.043800842
anger,-338.826416,-1.913380504,-39.77108765,6.124680042,-24.00739288,-1.430846453,-35.7119751,-4.34747839,-41.79982758,5.879443169,-9.33506012,-4.272272587,-14.19763088,-2.361245155,-19.8002758,5.566086769,-24.04803085,9.701541901,-13.93683147,-0.694908798,0.016550351,0.337025903,2.308706045,7001.118,4255.347589,2457.979858,0.298889697,0.338369548,0.410383433,0.413273931,0.445212513,0.445556045,0.499509931,0.483817935,0.389961123,0.372900695,0.476762682,0.403283566,662.2752618,0.326806158,-0.132708699,-0.041917633,-0.020587584,-0.025255075,-0.008860903,-0.003558806,0.019413775,0.000101572,0.000957951,-0.011395616,0.025381412,0.001880747
anger,-378.8998108,2.240632057,-54.87303543,62.95111084,-61.20772552,18.6459465,-37.84679794,11.72390556,-40.26146317,4.453158855,-27.2296524,-12.20892143,-2.878941536,-22.41691971,7.417212486,-21.61903,6.240837574,-21.02647591,5.632015228,-9.751182556,0.027872192,0.366704253,2.539856911,6628.619196,4258.329841,2043.285921,0.385886371,0.269391805,0.23994334,0.254702568,0.217461631,0.235599384,0.304462045,0.492210716,0.652425528,0.596758664,0.4562684,0.355718434,581.8620668,0.343522429,-0.20969063,0.060701605,-0.029156806,-0.067352653,0.016748879,-0.02260671,0.01290673,-0.012505393,0.04186184,-0.025722781,0.046621658,-0.036753029
anger,-373.505127,27.33819199,-33.37369919,25.50620842,-4.8674016,1.143238187,-45.54660034,-11.07408047,-25.68471718,14.03727436,-19.72319984,-3.509782791,-3.556949615,-4.671669483,-18.87323761,10.08609676,-20.79356956,8.409355164,-11.53249073,-3.171964645,0.012593812,0.263852368,2.365223408,6273.786707,3571.620177,2360.244051,0.487140656,0.390850067,0.254275173,0.273863167,0.364521533,0.330528289,0.324628234,0.289405048,0.372549415,0.428216279,0.447847575,0.475668073,598.6711724,0.260045856,-0.064824045,-0.043675702,-0.013813986,-0.038201991,-0.025276445,0.009275887,0.030246478,-0.015876159,-0.01133066,0.00601766,0.01488484,-0.009777179
anger,-391.6053467,4.421427727,-47.47395706,5.196289539,-22.1736412,-11.22501278,-19.54714012,-3.538158894,-29.78754616,4.113981724,-15.69079971,0.935545683,-9.601966858,-2.333750248,-15.82657146,6.555557251,-14.31381416,7.425970078,-11.28521538,7.265312672,0.01632208,0.34956671,2.045945168,6976.966873,4112.635884,2454.424011,0.446736544,0.461032003,0.505407989,0.459144592,0.368349284,0.413626075,0.461304516,0.539680719,0.519483149,0.455997825,0.393424362,0.463155001,763.2118669,0.314602584,-0.130643442,-0.078247041,-0.002800757,-0.010786651,0.011214888,0.010071277,-0.0117739,0.008907713,0.003423812,-0.010531766,0.020212153,-0.001264634
anger,-260.5021057,-39.75262833,-53.99742508,7.443967819,-41.87879562,11.73752594,-31.20904732,14.61728859,-27.68397522,9.035412788,-24.41732979,7.475586891,-15.51472473,6.726051331,-22.63982201,8.976038933,-17.3202877,8.38345623,-9.06575489,4.791719913,0.038431693,0.404185268,2.57954073,7418.188477,4760.303062,2307.768245,0.406986594,0.43781653,0.456469804,0.5087201,0.56744349,0.50049758,0.525210977,0.665393531,0.676312268,0.653525293,0.491635352,0.498045117,690.4091797,0.53778255,-0.352639437,0.008788707,-0.003832504,-0.008738852,0.024285737,-0.045974825,0.02817687,-0.025090372,0.038194731,-0.015477872,0.016339535,-0.00814871
anger,-344.671814,-25.81207466,-8.21204567,4.084561825,-18.14049339,-10.95314789,-18.39163017,3.902513266,-33.97922134,7.79460001,-32.22277832,-3.521799088,-23.31995201,2.880903959,-17.49755859,-3.899954319,-13.83841801,8.582612991,-15.13942432,3.408538818,0.025714396,0.400773332,2.763856173,8293.317805,5183.23911,2690.461212,0.319471031,0.37201497,0.338042706,0.227272049,0.279991657,0.302161783,0.327265471,0.419140637,0.423093468,0.533773005,0.528106511,0.420690507,513.9827845,0.336657971,-0.184904888,0.048032645,-0.069287494,-0.005064489,-0.025515569,0.005483092,-0.008790154,0.006491047,0.020905677,-0.007054535,0.021329634,-0.01260265
anger,-390.6006165,-17.02788353,-34.56803131,4.650187016,-23.45809746,3.927202225,-16.03791237,0.810140729,-28.07733536,6.322092533,-11.08621407,4.266766548,-11.07341671,1.605926752,-10.13738823,6.067000389,-10.10135269,2.996474743,-10.93226528,7.27331686,0.021060638,0.423790241,1.864331007,7595.187694,4827.320397,2387.459975,0.430465728,0.432838529,0.456891179,0.447664499,0.500214517,0.437465906,0.50653863,0.509434223,0.487003267,0.484487116,0.433708966,0.440394968,999.3263994,0.320985734,-0.181439042,-0.01131426,-0.010569667,-0.012453499,0.009971973,-0.016538648,0.01264643,0.007318977,0.00367696,-0.01939811,0.013806096,0.001739039
anger,-300.1241455,-1.044712782,-40.60509109,7.801527023,-13.84125614,-3.5325284,-25.5972538,3.275709867,-34.81944656,10.46933651,-25.6338768,-0.214135289,-15.24066734,3.650010586,-14.49469757,15.41874504,-17.34415817,8.731328964,-6.987224579,4.356675148,0.01952952,0.363428403,2.271892071,7525.117054,4302.394577,2623.039169,0.414459884,0.423478991,0.489618808,0.391791284,0.308181047,0.360455334,0.477645606,0.637332678,0.611276507,0.501870155,0.478790283,0.531220913,609.5538527,0.367364198,-0.154778436,-0.047172833,-0.00713032,-0.024811113,-0.014913302,0.018441048,-9.46E-05,-0.002157702,-0.001252309,-0.020670857,0.014742147,-0.003789501
anger,-307.1773987,-39.35448837,-33.99786758,26.63645935,-14.92618561,6.5049963,-25.8606739,-7.487461567,-25.57497978,11.35194778,-23.26746368,4.944507599,-12.94701099,3.112850428,-11.86832619,13.3118639,-15.15166378,12.0563364,-11.66000271,7.997003555,0.030697266,0.421346029,2.094648123,7904.47998,4871.797568,2485.80067,0.602560997,0.662397683,0.515632093,0.348514557,0.302153677,0.331327587,0.386121601,0.502167106,0.59818536,0.652824759,0.653279185,0.597966254,944.1500553,0.421466053,-0.265124619,0.059601016,-0.022350268,-0.045539521,-0.009962854,0.005926349,0.002319535,0.019734832,-0.02152032,-0.008653299,0.01266051,-0.021364091
anger,-281.6632996,-9.281884193,-44.80024338,12.17279053,-29.96259117,0.484595746,-25.79920959,2.692356348,-39.54745483,5.340446472,-19.6355896,0.724941194,-15.83967113,2.765630007,-22.65411949,13.54605389,-15.56945896,6.337088108,-14.91382313,8.300357819,0.025653889,0.362421672,2.384722948,7383.757782,4401.298394,2475.876209,0.399953365,0.432255358,0.417212874,0.379218012,0.440639883,0.496150494,0.527007103,0.581302106,0.634580433,0.546410024,0.474991441,0.415177464,525.9770363,0.433718234,-0.233312145,-0.014570878,-0.017015498,-0.034424327,0.010346301,-0.005761067,-0.000698254,0.007244876,0.020064304,-0.031169599,0.029452711,-0.004274941
anger,-327.5510864,1.129161954,-17.26995277,28.42297363,-1.188902378,-19.83319664,-36.93388367,7.564499855,-45.34368896,10.94707108,-30.81274223,-8.392817497,-14.59617519,5.067670345,-22.42811966,20.93075371,-21.80483627,9.837358475,-13.6169405,1.866739392,0.016345166,0.417510364,2.405517817,8176.68457,4837.847196,2791.6745,0.523646355,0.402024299,0.307093978,0.19597812,0.22920908,0.423309982,0.558319747,0.530824125,0.447778165,0.406610698,0.500514865,0.558266163,741.0812426,0.342161626,-0.14581345,0.015179408,-0.036549889,-0.050043363,-0.045540679,0.041466165,-1.88E-05,-0.003369267,0.007335193,-0.021954058,0.021180045,-0.002639538
anger,-410.2458801,-3.350984812,-31.83042717,9.827433586,-29.60633278,-5.44068861,-26.39067459,-5.781043053,-25.5942688,1.415510774,-21.24246597,-2.104159117,-20.98713493,-1.148897886,-15.1548605,2.506838799,-19.72459793,4.624272823,-12.01042366,10.44296646,0.01250742,0.333757673,2.353396177,7275.061035,4287.2359,2559.786871,0.40754962,0.3925547,0.453924507,0.493716031,0.487519979,0.411473155,0.408922583,0.415659398,0.396879435,0.404441714,0.426479757,0.411994725,492.406898,0.255142748,-0.087809056,-0.033071488,-0.02512507,-0.031859912,-0.001313283,-0.001847222,0.003651071,0.00696992,0.007592523,0.007480097,0.009888629,-0.005871688
anger,-406.4397278,61.44023514,-74.52289581,59.58811569,-37.83691788,29.68343925,-29.71614838,-0.698973238,-31.4955616,-3.71284771,-25.5656395,-12.24312496,-4.796944141,-22.43935585,14.61487103,-27.72098732,9.331755638,-7.898756027,-5.706235409,-11.84169483,0.011529239,0.246844606,2.304110765,5327.048758,3217.086907,1917.459487,0.314265609,0.24218905,0.271055996,0.299357295,0.355811834,0.379703254,0.38459447,0.353310049,0.417595893,0.468680501,0.500830948,0.491196156,545.8189628,0.246274292,-0.058696564,-0.030143375,0.002475564,-0.054410037,-0.011667324,-0.027425097,0.018255116,0.006925194,-0.003765506,-0.003706902,0.009339795,-0.008484132
anger,-381.8893433,74.07204437,-84.01212311,37.92078018,-37.47227478,17.04546165,-41.29457855,21.93794823,-38.01501465,-10.78035069,-7.607586861,-27.69561005,10.39078712,-26.53738403,-1.681761026,1.550737023,-10.11167336,-7.968868256,10.38464165,-17.54462814,0.01418512,0.274940491,2.323151112,5598.969269,3250.924344,1988.305386,0.346661478,0.37865302,0.45450452,0.509484708,0.55187726,0.44434005,0.495890021,0.449017316,0.381636828,0.429952979,0.517420053,0.430449545,574.0069279,0.287609577,-0.07796175,-0.073450111,-0.00350798,-0.029819923,0.001757628,-0.020470064,0.01374733,-0.001789108,0.024483178,-0.021976072,-0.000773681,0.001724623
anger,-301.9755859,-17.53840446,-29.35331154,6.186302662,-27.25798035,1.149218202,-28.61350632,5.671260357,-27.1044178,12.04431629,-19.75406265,9.858997345,-22.88356781,5.556868076,-10.12049294,2.104554892,-18.87240219,10.77034283,-13.00409317,4.816009045,0.019163905,0.404824099,2.043475151,7732.99598,4738.172159,2517.436105,0.435018748,0.375718355,0.469559133,0.463202298,0.441790998,0.485052317,0.506793261,0.537928522,0.530430734,0.54874146,0.533751488,0.494256616,628.1446738,0.357150048,-0.180356532,0.005451792,-0.036042947,-0.017856272,-0.00159373,0.005359543,-0.004580961,-0.008904442,0.009537457,-0.006807894,0.018786337,-0.004335256
anger,-340.0154419,-13.37147999,-30.70129585,-10.74949741,-4.260723591,7.378157139,-37.90392303,5.405097961,-37.04623795,-5.608715534,-17.91884804,-12.18795967,-12.35449982,9.532549858,-11.38383961,19.25190544,-27.23005486,13.95838642,-16.76699829,-5.897732258,0.018957635,0.425321275,2.453478098,7950.901197,5004.123978,2574.899923,0.337436736,0.324472219,0.332901895,0.318287075,0.260157287,0.462437749,0.506191432,0.478116751,0.484447211,0.522374928,0.500769973,0.428616077,716.0805125,0.357935488,-0.169747427,-0.031067034,-0.02779635,0.004060199,-0.030948568,-0.012822757,0.05783638,-0.016252555,-0.003669105,-0.018951841,0.00662761,0.011061802
anger,-365.2574158,-0.337145388,-46.50926971,-7.773635864,1.504129291,-4.439536572,-34.25786209,23.40545464,-44.61661911,-0.542267621,-8.485027313,-13.30221176,-4.714690208,-4.922255993,-24.54812241,17.58073425,-19.84194565,-2.576968908,3.087795258,-0.819979846,0.022361027,0.378912278,2.114054203,7391.338433,4530.263179,2446.646438,0.285001934,0.487128019,0.501743853,0.445738763,0.37188378,0.358758539,0.363767684,0.516416311,0.526005566,0.461851656,0.508404553,0.255168527,780.3748801,0.398237765,-0.186388895,-0.075545408,0.025483549,-0.010935703,-0.02628932,-0.012076113,0.014222323,0.001291109,0.019163281,-0.030809091,0.01437971,0.006246184
