emotion,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
anger,-433.5658264,-41.17279434,-50.17367172,-15.24678898,-32.51738358,2.848196745,-20.00180817,-0.604673207,-9.7064991,-11.4690361,-5.68761158,6.553189278,-21.92892456,5.285186291,-11.32163143,5.4041605,-13.37187576,6.547347069,-1.956281662,7.804296017,0.020156648,0.429068688,1.837771177,7603.779103,5050.130434,2365.758001,0.589363337,0.548408866,0.654899418,0.682720661,0.5722844,0.51552701,0.367570907,0.292583853,0.222521931,0.215879485,0.348306894,0.531051695,998.1444167,0.30295518,-0.1857685,-0.03632481,0.015689427,-0.010484079,0.031766765,-0.033001639,0.023892406,-0.017270954,0.014106097,0.014224089,-0.027224379,0.020480232
anger,-379.3076172,-45.92828751,-47.00345993,10.00104046,-29.62552834,-15.12777996,-33.04700089,0.127624825,-19.61305046,1.111155272,-21.69531822,-1.959239006,-15.42302608,0.507236362,-16.17939186,-3.393039465,3.37648654,11.21952438,14.02325439,22.69997978,0.025063077,0.282254553,2.09560442,6263.693334,3860.157497,2016.632356,0.309781581,0.370841533,0.382721573,0.308562011,0.261015832,0.244525492,0.266050458,0.343428999,0.341239601,0.291233718,0.328006953,0.361666381,894.5628475,0.369500458,-0.219493985,-0.027140768,0.026959127,-0.053264163,-0.005122237,0.024417933,0.016245943,-0.016716057,0.025249677,0.005146704,-0.00673945,-0.030295026
anger,-594.328125,-22.97548676,-5.058247566,13.46834373,-13.53785133,-3.513243437,-10.02263165,-1.956827164,-16.38006401,8.349190712,-11.62689304,7.899548531,-5.912661076,3.318699598,-3.935228825,7.751817226,-13.6753788,6.211885929,-11.47189236,1.062195182,0.002234835,0.439515326,2.075716257,8307.97609,5254.407683,2577.228733,0.654196858,0.709711671,0.615608633,0.52968961,0.438877612,0.405476868,0.356555521,0.379814982,0.502973676,0.607791245,0.608529806,0.590275526,792.7043332,0.070235074,-0.03171777,0.002205375,-0.00352725,-0.009132634,0.00170825,0.000956916,-0.002233101,0.00065812,-0.005076374,0.000141135,0.002462143,0.000429637
anger,-609.2525024,-18.4992981,-2.906106472,8.553303719,-19.50004768,-3.714912891,-6.951499462,-0.225609571,-11.70415401,4.585938454,-10.86346245,5.771512508,-7.862467766,2.556979656,-7.602859974,10.24803543,-13.98176956,6.860907555,-12.31850719,1.774108887,0.002385484,0.444023318,2.034771919,8459.660228,5280.70065,2654.700781,0.678766787,0.671559453,0.662238777,0.525284111,0.425018668,0.361973077,0.380064487,0.414559841,0.478817254,0.519138038,0.599652827,0.691821575,771.1043872,0.069130398,-0.027273718,-0.000319444,-0.004585086,-0.008523052,0.003212784,-0.001291442,-0.004469713,0.002823802,-0.005151887,0.00122252,0.000114643,0.000656909
anger,-385.6791687,-47.10951233,-38.05529785,21.20287514,-28.40214348,-21.83746529,-35.54738617,1.123731375,-22.23056412,1.096245289,-21.10597229,-1.459184527,-20.02000618,-1.809736848,-13.34672737,2.397077322,10.060853,17.48194504,12.02447033,19.02194595,0.025733784,0.293779989,2.335045576,6608.658726,4101.95906,2139.543064,0.352275163,0.32343781,0.326756835,0.250394762,0.282955736,0.295693547,0.312721878,0.402392298,0.346288323,0.342674822,0.308524907,0.294913441,714.2550835,0.361182779,-0.214868665,-0.024083946,0.033138297,-0.077764742,0.006303628,0.041294128,0.005021526,-0.015103902,0.027986946,-0.004377056,-0.007523236,-0.027588138
anger,-481.3670349,-22.4187336,-30.72945976,-8.383178711,-30.016819,-6.278295517,-17.69032478,3.605077267,-11.55048752,-6.838230133,-4.59924078,4.343579769,-12.03009033,0.154444784,-10.69965553,6.520035744,-12.69479179,9.299282074,-3.113779068,4.666413307,0.01396504,0.455278737,1.575904369,7854.277571,5259.446481,2413.010346,0.425116271,0.494135231,0.495442539,0.574038744,0.434316456,0.550752282,0.508253098,0.304132015,0.248579815,0.30392471,0.332425982,0.357625425,688.2105977,0.230591595,-0.125789583,-0.036555305,0.013178267,-0.023137301,0.025715759,-0.001853235,0.002898609,-0.019023197,0.024930689,0.00102985,-0.01336315,0.009353478
anger,-278.715271,-42.46047592,-61.40436172,19.54372025,-21.89549065,-10.5861454,-31.99751282,-2.173035383,-23.71856499,3.230115175,-14.03235531,1.670889735,-11.99963951,-6.366322994,-18.49287987,9.483010292,-20.96913338,-1.289310575,-6.444956303,-7.399267197,0.03154381,0.332084037,2.118567705,7040.702696,4346.278804,2308.653981,0.306828558,0.332254589,0.43012628,0.511015356,0.432961375,0.421743542,0.372376472,0.266067892,0.359190315,0.590084136,0.641676426,0.428965807,908.2994747,0.481789947,-0.282527268,-0.061234631,0.0897379,-0.093133293,-0.00129882,0.025438005,-0.002365867,-0.008027315,0.002959827,-0.001537222,0.028959647,-0.009941429
anger,-538.1842041,4.302537918,-9.893896103,10.44025326,-22.30052567,-8.646829605,-3.521451235,-4.230587482,-17.03488731,4.99717474,-12.28340435,2.107565641,-3.792057037,1.145459533,-6.098169327,10.24479103,-18.50214386,7.733987331,-11.5478754,1.516706228,0.00267515,0.355457959,2.421196938,7949.558928,4690.032112,2713.266025,0.544161022,0.550470889,0.534754932,0.407939672,0.325671852,0.339361519,0.375464767,0.423614502,0.482871681,0.55688411,0.619776666,0.615694642,595.4181449,0.086216018,-0.027729245,-0.004823644,-0.007160488,-0.011534305,0.005402721,-0.000765572,-0.007060371,0.004470342,-0.006504799,-0.0004802,0.001863656,0.000660821
anger,-429.303009,-19.15966606,-53.68457794,8.516647339,-24.36969948,-18.55982208,-28.11240196,3.343855381,-18.88667488,2.005125046,-12.92947865,-3.398877859,-16.2836647,4.773591995,-18.55049515,-4.131464005,-6.5693326,3.010295868,1.926030517,16.7390976,0.016349204,0.224887424,2.313457966,5517.13562,3252.73912,1916.751632,0.29163608,0.272208065,0.224240378,0.264812827,0.33033669,0.496480793,0.502734125,0.39827925,0.317504257,0.34870255,0.214253336,0.310983121,822.7888766,0.266982168,-0.117673121,-0.073345684,0.033671848,-0.042037498,-0.000679309,0.036700618,-0.014098935,-0.010086125,0.021611614,0.001097686,0.007376812,-0.011587386
anger,-431.7695618,-34.09417343,-15.99167156,21.66840172,-19.08802605,-24.84818649,-10.05790615,-1.982685328,-17.23809624,-4.283025742,-14.71354294,-1.605021715,-6.324211121,13.31699371,-14.37096214,3.935130358,-13.58194065,3.101885319,-8.931455612,3.73261404,0.014235188,0.402018229,2.16145277,8126.045307,5081.514103,2583.560539,0.52026993,0.532228947,0.504480302,0.287018865,0.239912465,0.292917579,0.4108468,0.551658809,0.467400312,0.347267181,0.380030781,0.488247186,716.4879733,0.240837306,-0.113667764,-0.007707588,0.000156934,-0.054528616,-0.000795499,0.032928362,-0.025814341,0.018993711,0.002131628,-0.000487967,0.00975333,0.006397367
anger,-484.594635,-32.71545029,-60.47756195,8.122121811,-23.10970497,-30.3669529,-16.37743759,-7.928168297,-23.01329041,3.007243395,-24.98608971,-0.11624153,-15.12867546,12.22309971,-4.404309273,4.48034668,5.642172337,14.07999229,5.078040123,12.03375244,0.00896383,0.330477003,2.525195837,7002.284262,4257.941418,2345.873582,0.400326252,0.38747555,0.395893425,0.376475453,0.261710525,0.302755475,0.449383914,0.518521965,0.486467898,0.392575055,0.330876499,0.390548587,625.8168304,0.164633244,-0.088229328,-0.041351501,0.034907226,-0.027593669,-0.000559594,0.023439378,-0.014216446,0.01023518,0.000567914,-0.00670987,0.002647941,-0.007294492
anger,-401.3899841,-40.0598259,-54.32672119,-1.429186821,-32.6578064,-5.988286972,-27.82448769,-2.149225712,-16.08364296,-6.625784874,-4.277423382,1.982739806,-23.66854858,4.840360641,-19.59379578,-1.004625201,-6.433094025,8.168114662,-2.651037216,9.752212524,0.016019065,0.370275244,2.028229713,7170.120998,4568.973525,2374.038472,0.391780466,0.507375598,0.542658329,0.529562652,0.493474394,0.554099202,0.435264289,0.422232002,0.339134574,0.280487031,0.314176202,0.338113517,809.6913339,0.274169624,-0.15916802,-0.045094505,0.034109797,-0.029436594,0.019762332,-0.005350856,0.004855958,-0.009433333,0.012442849,0.004205028,-0.007985434,0.010116655
anger,-429.8814392,-22.50467873,-45.94200134,-5.279135227,-23.81759834,-13.01093578,-21.69331551,6.64078474,-14.035182,2.154019117,-15.91481304,-8.840809822,-13.12068558,4.576030254,-17.96751785,4.535590649,-0.904559374,9.571890831,3.702101231,10.15630245,0.0181641,0.254782284,2.076659918,5842.464671,3640.688652,1923.981099,0.357846439,0.410995543,0.251547188,0.195773229,0.217277631,0.244787052,0.294861972,0.302713782,0.324898839,0.383033991,0.314705342,0.283635885,1105.482722,0.287364453,-0.147875339,-0.052769106,0.007151217,-0.010810295,-0.002546252,0.02497351,-0.014947842,-0.004644718,0.022390535,0.000528396,-0.000410382,-0.018635405
anger,-473.2185669,-24.45217323,-62.63560486,-1.396814108,-22.41152954,-26.10203171,-21.16531944,-5.371165276,-19.65787315,6.548187733,-25.21818161,4.805374622,-18.99526405,5.256381512,-10.39917183,-13.56493664,-9.917814255,6.606161118,0.734090567,21.15069389,0.007043766,0.331138497,2.731197357,6985.756763,4242.697564,2379.562906,0.486941904,0.50491482,0.481269777,0.421119809,0.290274501,0.337413818,0.362223923,0.427485555,0.473583251,0.371908277,0.300936729,0.363377064,653.5665702,0.151864678,-0.075369611,-0.040463984,0.021786088,-0.012679348,-0.002197241,0.013933065,-0.006312734,0.001118752,0.000117366,0.004412533,0.002029476,-0.005820328
anger,-553.2201538,-20.4839077,-41.31357574,5.333224297,-24.9811039,-24.0369339,-15.02323627,-2.744541645,-27.30473709,2.637549162,-19.50417709,-3.947094679,-15.85918236,3.65451169,-6.313837528,-1.756716967,-9.193205833,4.438540459,-7.373225212,7.096851349,0.004006498,0.341864014,2.430655003,7157.636719,4420.015403,2423.276908,0.400226265,0.433091342,0.432206303,0.4160344,0.41775164,0.44426924,0.460338742,0.524270058,0.457231909,0.413109541,0.403432608,0.380901217,770.1204086,0.095862754,-0.045334928,-0.01972742,0.011672763,-0.015578515,-0.001535264,0.010811261,-0.007900249,0.005741259,0.004589648,-0.003828611,0.002988292,-0.00291042
anger,-382.3067322,-45.3976059,-49.04592896,14.22069836,-22.95409203,-15.19492817,-38.98009872,0.409514666,-6.542998791,-10.22792816,-8.664366722,-3.543811083,-23.59789848,4.45523262,-15.04835606,4.856492043,-5.529571056,10.05545139,-1.414062619,7.190970898,0.028550917,0.367590276,1.988674045,7285.516161,4630.503378,2381.679648,0.442777365,0.487955272,0.482628852,0.5161075,0.583307803,0.497422308,0.383592606,0.286872804,0.341961056,0.300391048,0.264787942,0.370834887,732.4876417,0.37878412,-0.231280133,-0.058277961,0.073783293,-0.059176579,-0.000310538,0.02122302,0.025083473,-0.044004321,0.02798371,0.0203158,-0.027312769,0.004825609
anger,-498.8145752,-43.24511337,-22.25018692,10.86813545,-13.91978836,-16.02355766,-20.99262619,4.138089657,-18.06820488,-14.33651447,-11.40587997,-3.467257977,-12.02898693,2.527023792,-13.80679893,4.708724022,-14.00892544,2.68166256,-5.81581831,8.344144821,0.01347183,0.461152918,1.654366255,8069.963702,5339.061116,2431.501054,0.469957918,0.484587431,0.51856935,0.661970615,0.519851208,0.469997108,0.32929939,0.269048125,0.2985259,0.326249599,0.260532469,0.335931927,779.203206,0.2008643,-0.123744696,-0.008549593,0.032918341,-0.04680163,-0.009351664,0.023556091,-0.001562353,-0.009823529,0.023665588,-0.001966506,-0.014056856,0.007535713
anger,-428.9456482,-13.14047146,-39.0791893,-5.933588028,-36.36644363,-8.104519844,-14.22777939,-3.592921972,-18.82072067,-6.960159302,-7.847520828,0.252146453,-17.00750923,3.788203239,-9.084475517,0.431459129,-14.52657795,-2.388384581,-14.74763966,-1.282404304,0.01199204,0.365881632,2.02077198,7495.223928,4564.962726,2567.546212,0.461674571,0.505408466,0.50469327,0.607057393,0.492199868,0.49000293,0.473385483,0.36697188,0.344021618,0.439059645,0.450232387,0.443178564,603.3744235,0.241173208,-0.100264177,-0.058311366,-0.002101524,-0.018154796,0.032401174,-0.011429394,-0.009439431,0.005192526,0.004271769,0.00336767,0.000493175,0.008908263
anger,-397.4360352,-22.19393158,-26.74601555,15.21861458,-12.18092155,-25.1197834,-20.29195976,3.89357686,-6.822034359,-1.992750645,-16.41448402,-2.877248049,-12.64050293,18.65463638,-13.29718399,0.473346829,-9.858187675,-0.802454591,-5.637938976,1.613326311,0.01451178,0.385142933,2.453812122,7688.332298,4763.577283,2544.61465,0.558175266,0.488771617,0.45004642,0.414345264,0.388568223,0.414769232,0.370182306,0.363244593,0.38988477,0.349431425,0.449295342,0.501282036,603.7137326,0.243403494,-0.114550032,-0.025849205,0.007482926,-0.025468841,-0.017734872,0.037332352,-0.014156823,-0.006693623,0.004613625,0.009849759,0.002066018,0.005917025
anger,-492.5053101,-26.34807014,-18.79609871,8.244716644,-16.50469017,-14.18270302,-11.7837944,4.938984871,-12.54219913,-0.692779064,-8.547270775,0.624824405,-7.965067387,10.82774734,-12.1228857,2.162199497,-12.64216232,2.546985865,-4.854949951,4.534580231,0.011105117,0.424282626,2.169742346,8192.232643,5084.616644,2629.954817,0.456563741,0.527465701,0.597233653,0.497483253,0.429702938,0.393616974,0.34943521,0.450704336,0.428126782,0.388202578,0.369504035,0.390819103,756.0575213,0.183742672,-0.087450571,-0.013584393,0.003339838,-0.025938243,-0.006494821,0.021020502,-0.0113403,0.000932728,0.011973796,0.001216057,0.004275672,0.001805943
anger,-480.5784912,-31.3331089,-35.44926071,-7.563301563,-31.41287994,-5.800793648,-26.2347393,-1.139199376,-11.93521214,-8.397746086,-4.410620213,-0.106254317,-15.3991766,5.136071205,-11.55517387,1.535963774,-11.53363514,12.32742691,2.137756586,9.458077431,0.012500344,0.439904164,1.808393002,7793.377168,5107.844016,2484.932076,0.410399258,0.428956896,0.516446888,0.684863508,0.601494014,0.589336812,0.473317355,0.376016647,0.325456649,0.282554686,0.312980324,0.358445585,685.9150337,0.218311161,-0.116783127,-0.037891764,0.009734791,-0.015542684,0.020563744,-0.013221935,0.0183092,-0.017331358,0.016236853,0.001915161,-0.01110955,0.010873266
anger,-559.4117432,-38.84864044,-20.20022202,-1.578441262,-13.34465694,-5.590945721,-15.55315018,-0.795038462,-10.7111845,2.33689642,-5.866633415,-0.262384057,-12.10436535,3.612660885,-13.5206871,4.567720413,-11.43059158,1.558120728,-9.253458023,0.318927288,0.00859031,0.529547614,1.366523266,8305.341896,5741.043318,2367.276664,0.526396871,0.567775071,0.58310312,0.721716642,0.574949026,0.387938976,0.395263255,0.422004253,0.427670687,0.424013615,0.424104571,0.44448331,914.7742766,0.157217517,-0.088408276,-0.026590792,0.022258898,-0.013277533,-0.003788434,0.00783061,-0.003869362,-0.004765736,0.006109707,-0.000818033,0.005296736,0.005047904
anger,-464.9099426,-29.92765617,-31.85671234,-4.81072855,-36.36985779,-12.69887447,-17.8068428,-0.473257393,-22.01326561,-1.481500149,-7.3075037,3.33737278,-14.85484791,1.462551832,-11.73018932,1.313022852,-13.72862053,4.745893002,-4.435498714,6.787951946,0.011004857,0.443030463,1.811133027,7796.739197,5103.563173,2429.957228,0.451583534,0.438178867,0.48617506,0.603668153,0.505814314,0.503292441,0.476835459,0.391279429,0.360456914,0.357645303,0.427857995,0.445882052,750.185678,0.21778886,-0.106056102,-0.045784533,0.007410253,-0.016145408,0.017630355,0.004356009,-0.01321929,0.00223792,0.013813647,-0.007480571,0.003290922,0.004280785
anger,-448.7198792,-18.24163246,-25.82921982,12.81979561,-8.854146957,-16.02716637,-18.87715149,-2.107927084,-3.654919386,-2.941479683,-11.47900867,1.253914833,-13.72011566,11.49144363,-10.28136063,-0.672704816,-5.67941618,-0.629011273,-7.539789677,3.425615311,0.013142548,0.40171267,2.177220821,7667.191531,4859.757309,2520.335834,0.507481277,0.52937758,0.547117054,0.545845807,0.393914282,0.334281683,0.343678266,0.345989704,0.307243884,0.326073945,0.374447048,0.423775822,803.3512594,0.209877893,-0.100062154,-0.022003522,0.012240411,-0.030851576,-0.010377991,0.020883085,-0.001918954,-0.005109072,0.002470577,0.015813911,-0.006728804,0.004366906
anger,-455.6089783,-44.53800964,-59.42249298,13.801404,-22.95182991,-37.28912735,-23.85216522,-5.05278635,-29.332901,3.9058671,-21.2305851,4.883145332,-12.89007664,16.71399307,0.011899633,2.286395788,-0.178380042,1.899769306,-3.864805937,13.64708424,0.011306627,0.324523366,2.501819849,7102.796194,4315.789548,2340.585065,0.305991858,0.348489404,0.386913747,0.352853209,0.277634352,0.294081569,0.433271319,0.46162653,0.38513279,0.324677438,0.282411218,0.309045553,663.9227761,0.200674772,-0.114037097,-0.043534972,0.04418787,-0.039855618,0.001376899,0.037334166,-0.020653149,0.003168062,0.006175264,-0.010508168,0.00742492,-0.004623716
anger,-487.5640259,-32.12141037,-32.44952774,-4.934815407,-23.78582001,-3.194441319,-21.42689323,-6.918370247,-8.256468773,-4.989957809,-5.980336666,6.593252659,-14.96311855,4.177061081,-7.904420376,2.122151136,-9.546962738,4.352069855,-2.151087999,6.228425503,0.015542543,0.478021043,1.504631042,7956.449093,5376.485411,2378.093196,0.45409891,0.468227267,0.560660362,0.753225207,0.447327256,0.38001132,0.29269135,0.288408965,0.33500573,0.306551427,0.371217191,0.432322115,884.7002288,0.244905695,-0.141683623,-0.037697691,0.026210355,-0.032689843,0.025800949,-0.005963781,0.018453591,-0.016521081,-0.004482975,0.019727496,-0.008758248,0.005012033
anger,-381.9490967,-39.27177429,-23.62745857,32.54851151,-31.37203789,-32.81461716,-20.84845352,-3.412945032,-14.93104458,-6.112067699,-12.15722179,-1.528607845,-18.18959427,14.23216343,-19.37696266,-1.481081486,-9.268536568,-0.542066991,-4.395397663,4.629837036,0.022348046,0.356491191,2.585779905,7351.348836,4678.296595,2417.311181,0.368445456,0.474736303,0.552197993,0.414352924,0.424543381,0.461373091,0.505624175,0.527562857,0.436011612,0.312157243,0.248095751,0.270076126,664.6202875,0.313240349,-0.171527401,-0.00561174,0.018735537,-0.083988562,0.018354446,0.030244065,-0.019553185,-0.00018758,0.014190747,0.008024422,0.000297964,0.011747604
anger,-508.6837463,-27.04112434,-50.66415405,-0.932315111,-31.32571983,-35.28209305,-13.97444439,-5.193971634,-31.21317101,5.150186539,-24.37215424,-2.117988825,-12.81465149,6.631160736,-10.33673763,7.039003849,-9.99203968,12.83540344,-5.124841213,9.557656288,0.005217563,0.34912618,2.538556337,7289.325714,4471.88782,2442.792785,0.358384281,0.328942746,0.375339121,0.401591688,0.269329101,0.320778072,0.428525895,0.534803927,0.473967582,0.372467667,0.356598467,0.363578439,611.0028029,0.126001641,-0.058821674,-0.026774274,0.005387706,-0.014787018,0.003835443,0.016148057,-0.016304919,0.012429438,0.00341207,-0.007738488,0.00483193,-0.005822173
anger,-492.4172974,-56.03500748,-36.48266983,14.78456116,-29.81938553,-35.60310364,-5.160779953,-2.524883747,-38.09529495,3.584900856,-17.93152618,-4.233479023,-12.56953812,10.73757839,4.888723373,15.43886757,8.845322609,19.11123276,-1.840762377,7.571573734,0.0105809,0.38540187,2.301669598,7551.955344,4799.173361,2346.145067,0.302268088,0.314523578,0.301861018,0.311956584,0.214978725,0.307538301,0.500134945,0.612024724,0.578285396,0.424565971,0.303306848,0.300271273,833.1494022,0.169095486,-0.106990606,-0.013013947,0.028646572,-0.049330428,0.013355801,0.036844768,-0.034195483,0.023432771,0.005079739,-0.027442563,0.012134799,-0.00171983
anger,-448.8887634,-34.09354401,-71.00492859,-5.656927109,-23.89507294,-25.56360245,-17.01031685,0.201231018,-26.79921913,7.793002605,-20.26387405,-5.832274914,-18.55269432,3.283719301,-5.00121069,10.51054096,10.73971558,22.86832047,3.069164991,7.128471851,0.011342582,0.319084246,2.583247423,7104.736076,4227.497048,2404.860443,0.355329484,0.277548403,0.306167632,0.386354655,0.357619107,0.39828968,0.488552988,0.539084435,0.513052702,0.36326611,0.401141793,0.428535581,644.7684848,0.202979341,-0.104121245,-0.066035688,0.043773126,-0.01632373,-0.003026607,0.026151918,-0.022681756,0.005693089,0.013424564,-0.009662542,0.004285631,-0.010914078
anger,-295.1283875,-23.35804367,-65.45223236,-4.599720955,-25.77810669,0.322558492,-18.39725494,-8.843871117,-28.52841187,6.543194771,-7.134383202,8.098916054,-10.57304287,-5.969455719,-17.49942589,3.433429718,-16.33223915,3.453560352,-7.507194519,-0.637721479,0.031332213,0.306319754,2.302647114,7125.952148,4306.86067,2393.474116,0.357970506,0.337175369,0.402809858,0.522055447,0.469134241,0.517397344,0.521888494,0.375724882,0.345937848,0.406410784,0.48954463,0.417801619,1255.792252,0.452357024,-0.258610934,-0.084172986,0.054950755,-0.014558419,0.003161789,-0.017470572,0.001248875,0.034081046,-0.02297385,-0.018502302,0.034479003,-0.002289081
